name,id,movie
Kamisha Corporation,68152,The Blood of Heroes
Steamroller Productions,3495,Code of Honor
Premiere Entertainment Group,35625,Code of Honor
The Zanuck Company,80,Driving Miss Daisy
Majestic Films International,2630,Driving Miss Daisy
Fox 2000 Pictures,711,Soul Food
Edmonds Entertainment Group (EEG),2923,Soul Food
New Line Cinema,12,Rumble in the Bronx
Golden Harvest Company,2521,Rumble in the Bronx
Suntaur Entertainment Company,4380,In Too Deep
Procirep,311,Far from Men
Canal+,5358,Far from Men
One World Films,5725,Far from Men
Pathé,7981,Far from Men
Ciné+,10611,Far from Men
Centre National de la Cinématographie (CNC),18367,Far from Men
Media Programme of the European Community,21972,Far from Men
Backup Media,26590,Far from Men
Cinémage 8,27123,Far from Men
Indéfilms 2,32668,Far from Men
Perceval Pictures,52590,Far from Men
Kaléo Films,52591,Far from Men
Jouror Développement,52592,Far from Men
B Media 2012,52593,Far from Men
SofiTVCiné,52594,Far from Men
Dévelopimage 2,52595,Far from Men
Ciclic - Région Centre,52596,Far from Men
Fox Searchlight Pictures,43,Thank You for Smoking
Room 9 Entertainment,3567,Thank You for Smoking
Lions Gate Films,35,Hostel: Part II
Next Entertainment,1633,Hostel: Part II
Screen Gems,3287,Hostel: Part II
BBC Films,288,An Education
Universal Pictures,33,House of 1000 Corpses
Spectacle Entertainment Group,10370,House of 1000 Corpses
Epsilon Motion Pictures,1171,Shopgirl
Hyde Park Films,1172,Shopgirl
Shopgirl,1173,Shopgirl
Touchstone Pictures,9195,Shopgirl
Orion Pictures,41,The Hotel New Hampshire
Woodfall Film Productions,1980,The Hotel New Hampshire
Filmline Productions,25580,The Hotel New Hampshire
Paramount Pictures,4,Narc
Lions Gate Films,35,Narc
Cruise/Wagner Productions,44,Narc
[],[],Men with Brooms
Parallel Films,5122,Witless Protection
[],[],The Work and the Glory
Miramax Films,14,Extract
BBC Films,288,Masked and Anonymous
Intermedia Films,763,Masked and Anonymous
[],[],Betty Fisher and Other Stories
BBC Films,288,Code 46
[],[],Outside Bet
Chrysalis Films,8717,Albert Nobbs
Wells & Jeta Entertainment,44067,Black November
Yash Raj Films,1569,Ta Ra Rum Pum
Sony Pictures Classics,58,Persepolis
Procirep,311,Persepolis
Soficinéma,312,Persepolis
France 3 Cinéma,591,Persepolis
Diaphana Films,744,Persepolis
Sofica Europacorp,854,Persepolis
Celluloid Dreams,860,Persepolis
The Kennedy/Marshall Company,862,Persepolis
Région Ile-de-France,11246,Persepolis
Centre National de la Cinématographie (CNC),18367,Persepolis
Fondation GAN pour le Cinéma,23677,Persepolis
2.4.7. Films,62546,Persepolis
French Connection Animations,84592,Persepolis
Société des Producteurs de L'Angoa,84593,Persepolis
New South Wales Film & Television Office,418,The Piano
The Australian Film Commission,5186,The Piano
CiBy 2000,7832,The Piano
Jan Chapman Productions,14089,The Piano
Bold Films,2266,The Hole
BenderSpink,6363,The Hole
Constantin Film Produktion,5755,The Wave
Bold Films,2266,The Neon Demon
Amazon Studios,20580,The Neon Demon
Vendian Entertainment,50481,The Neon Demon
Space Rocket Nation,67574,The Neon Demon
HanWay Films,2395,Harry Brown
UK Film Council,2452,Harry Brown
Marv Films,5374,Harry Brown
Code Productions,4897,The Omega Code
Fox Searchlight Pictures,43,Juno
Mandate Pictures,771,Juno
United Artists,60,The Man with the Golden Gun
Eon Productions,7576,The Man with the Golden Gun
Danjaq,10761,The Man with the Golden Gun
Odyssey Media,17161,Pound of Flesh
Rodin Entertainment,23283,Pound of Flesh
Ace Film Company,56343,Pound of Flesh
Chunqiu Time Culture Co.,56344,Pound of Flesh
United Artists,60,Diamonds Are Forever
Eon Productions,7576,Diamonds Are Forever
Danjaq,10761,Diamonds Are Forever
Paramount Pictures,4,The Godfather
Alfran Productions,10211,The Godfather
Paramount Pictures,4,Flashdance
Fox Searchlight Pictures,43,(500) Days of Summer
Watermark,4364,(500) Days of Summer
Dune Entertainment III,6332,(500) Days of Summer
Extension 765,8850,Magic Mike
Iron Horse Entertainment (II),34981,Magic Mike
Village Roadshow Pictures,79,Darkness Falls
Revolution Studios,497,Darkness Falls
Distant Corners Entertainment Group Inc.,21838,Darkness Falls
Blue Star Productions,21839,Darkness Falls
Morningstar Films,21840,Darkness Falls
United Artists,60,Live and Let Die
Eon Productions,7576,Live and Let Die
Danjaq,10761,Live and Let Die
Alcon Entertainment,1088,My Dog Skip
Warner Bros.,6194,My Dog Skip
Universal Pictures,33,"Definitely, Maybe"
StudioCanal,694,"Definitely, Maybe"
Working Title Films,10163,"Definitely, Maybe"
Ringerike Erste Filmproduktion,49123,"Definitely, Maybe"
[],[],Bran Nue Dae
TriStar Pictures,559,Jumping the Broom
Stage 6 Films,11341,Jumping the Broom
Sony Pictures Worldwide Acquisitions (SPWA),14577,Jumping the Broom
TDJ Enterprises / New Dimensions Entertainment,71959,Jumping the Broom
Our Stories Films,71960,Jumping the Broom
2929 Productions,846,"Good Night, and Good Luck."
Participant Productions,2030,"Good Night, and Good Luck."
Warner Independent Pictures (WIP),11509,"Good Night, and Good Luck."
Davis Films,14175,"Good Night, and Good Luck."
Section Eight Productions,14315,"Good Night, and Good Luck."
Redbus Pictures,20451,"Good Night, and Good Luck."
Tohokushinsha,51850,"Good Night, and Good Luck."
Sony Pictures Classics,58,Capote
Cooper's Town Productions,213,Capote
Eagle Vision Inc.,214,Capote
Manitoba Film and Video Production Tax Credit,11715,Capote
Province of British Columbia Production Services Tax Credit,12200,Capote
Infinity Media,54280,Capote
A-Line Pictures,54281,Capote
Columbia Pictures,5,Desperado
Los Hooligans Productions,11705,Desperado
Metro-Goldwyn-Mayer (MGM),8411,Logan's Run
Silver Pictures,1885,Action Jackson
Lorimar Motion Pictures,1887,Action Jackson
Celador Films,3573,The Descent
Pathé,7981,The Descent
Northmen Productions,45785,The Descent
IMAX,3447,Michael Jordan to the Max
Twentieth Century Fox Film Corporation,306,Devil's Due
Davis Entertainment,1302,Devil's Due
TSG Entertainment,22213,Devil's Due
Miramax Films,14,Flirting with Disaster
Lions Gate Films,35,The Devil's Rejects
Cinerenta Medienbeteiligungs KG,995,The Devil's Rejects
Firm Films,1838,The Devil's Rejects
Cinelamda Internationale Filmproduktionsgesellschaft,45966,The Devil's Rejects
[],[],Alien Zone
Mike Zoss Productions,2092,A Serious Man
Studio Canal,5870,A Serious Man
Relativity Media,7295,A Serious Man
Focus Features,10146,A Serious Man
Working Title Films,10163,A Serious Man
K5 International,6715,Get Low
Zanuck Independent,6716,Get Low
David Gundlach Productions,6717,Get Low
New World Pictures,1950,Warlock
Relativity Media,7295,Beyond the Lights
Homegrown Pictures,8840,Beyond the Lights
Black Entertainment Television (BET),42321,Beyond the Lights
Relativity Sports,86115,Beyond the Lights
Undisputed Cinema,86116,Beyond the Lights
Double Feature Films,215,Freeheld
Endgame Entertainment,1205,Freeheld
High Frequency Entertainment,52053,Freeheld
Depth of Field,1473,A Single Man
Artina Films,2394,A Single Man
Fade to Black Productions,9351,A Single Man
Universal Pictures,33,The Last Temptation of Christ
Cineplex-Odeon Films,5231,The Last Temptation of Christ
Miramax Films,14,Outside Providence
Eagle Beach Productions,8014,Outside Providence
[],[],Bride & Prejudice
Sony Pictures Classics,58,Redbelt
Showtime Australia,2948,Rabbit-Proof Fence
Australian Film Finance Corporation (AFFC),8724,Rabbit-Proof Fence
Rumbalara Films,57623,Rabbit-Proof Fence
Olsen Levy,57624,Rabbit-Proof Fence
The Weinstein Company,308,Who's Your Caddy?
Dimension Films,7405,Who's Your Caddy?
Metro-Goldwyn-Mayer (MGM),8411,Who's Your Caddy?
Entertainment,7676,Split Second
Muse Productions,15231,Split Second
Challenge Film Corporation,75037,Split Second
XYZ Funding N.V.,75038,Split Second
3Mark Entertainment,3208,The Other Side of Heaven
Yash Raj Films,1569,Veer-Zaara
Scott Free Productions,1645,Cyrus
[],[],A Dog Of Flanders
Sony Pictures Classics,58,Auto Focus
Propaganda Films,278,Auto Focus
Good Machine,10565,Auto Focus
The Weinstein Company,308,Factory Girl
L.I.F.T. Production,1305,Factory Girl
Holly Wiersma Productions,21856,Factory Girl
BBC Films,288,We Need to Talk About Kevin
Oscilloscope Laboratories,4748,We Need to Talk About Kevin
British Broadcasting Corporation (BBC),15278,The Heart of Me
Impact Productions LLC,10283,The Christmas Candle
Pinewood Studios,19404,The Christmas Candle
Big Book Media,36988,The Christmas Candle
EchoLight Studios,39281,The Christmas Candle
[],[],The Mighty Macs
Tijuana Productions,5337,Losin' It
Tiberius Film Productions,5338,Losin' It
Mockingbird Pictures,1092,Mother and Child
Everest Entertainment,10892,Mother and Child
Associated General Films,4377,March or Die
Sir Lew Grade,11985,March or Die
Destination Films,769,Facing the Giants
Canal Plus,104,The Visitors
Gaumont International,7961,The Visitors
France 3 Cinema,16804,The Visitors
American Zoetrope,70,Somewhere
Focus Features,10146,Somewhere
Pathé!,35461,Somewhere
Tohokushinsha,51850,Somewhere
[],[],I Hope They Serve Beer in Hell
101st Street Films,54684,Chairman of the Board
DRO Entertainment,7507,Hesher
The Last Picture Company,8869,Hesher
CatchPlay,8870,Hesher
Corner Store Entertainment,8871,Hesher
Filmula,8872,Hesher
Handsomecharlie Films,8873,Hesher
American Work,42325,Hesher
Dreamagine Entertainment,49731,Hesher
BBC Films,288,Dom Hemingway
Isle of Man Film Commission,8719,Dom Hemingway
Recorded Picture Company (RPC),11561,Dom Hemingway
Pinewood Studios,19404,Dom Hemingway
Epsilon Motion Pictures,1171,Gerry
Tango Films,32598,Gerry
My Cactus,32599,Gerry
Wild Bunch,856,The Extra Man
Likely Story,1785,The Extra Man
Tax Credit Finance,3782,The Extra Man
3 Arts Entertainment,36390,The Extra Man
Lenfilm Studio,27593,Hard to Be a God
Sever Studio,69586,Hard to Be a God
Kanal Russia 1,69587,Hard to Be a God
Immortal Thoughts,4624,Ca$h
Three Good Men,22712,Ca$h
Reeleyes Film,1207,Wah-Wah
Wah Film Productions Ltd.,3008,Wah-Wah
Scion Films,7419,Wah-Wah
Loma Nasha,7646,Wah-Wah
[],[],I Want Someone to Eat Cheese With
Franchise Pictures,1403,The Boondock Saints
Brood Syndicate,11342,The Boondock Saints
B.D.S. Productions Inc.,20088,The Boondock Saints
Pegasus Motion Pictures,6950,Z Storm
American Zoetrope,70,Twixt
Bazelevs Production,1038,The Snow Queen
Crest Animation Production,6575,Alpha and Omega: The Legend of the Saw Tooth Cave
LionsGate,7571,Alpha and Omega: The Legend of the Saw Tooth Cave
Premiere Picture,3870,Perrier’s Bounty
Irish Film Board,5267,Perrier’s Bounty
Parallel Film Productions,16486,Perrier’s Bounty
Warner Bros.,6194,Pale Rider
Malpaso Company,15298,Pale Rider
Metro-Goldwyn-Mayer (MGM),8411,Stargate: The Ark of Truth
Kawoosh! Productions DTV I,72565,Stargate: The Ark of Truth
Gramercy Pictures,37,Dazed and Confused
Alphaville Productions,6556,Dazed and Confused
The Criterion Collection,10932,Dazed and Confused
Disney Channel,3213,High School Musical 2
[],[],Two Lovers and a Bear
NeeNee Productions,50490,Criminal Activities
Capacity Pictures,50491,Criminal Activities
May Day Movies,50492,Criminal Activities
[],[],Aimee & Jaguar
Lawrence Bender Productions,2253,The Chumscrubber
El Camino Pictures,2839,The Chumscrubber
Go Fish Pictures,2840,The Chumscrubber
Cobalt Media Group,18619,Shade
Judgement Pictures,55630,Shade
Hammond Entertainment,55631,Shade
A Bigger Boat,5855,House at the End of the Street
Relativity Media,7295,House at the End of the Street
FilmNation Entertainment,7493,House at the End of the Street
TS Productions,313,Incendies
Micro scope,7272,Incendies
Phi Group,7273,Incendies
Fandango,2441,"Remember Me, My Love"
Medusa Film,6246,"Remember Me, My Love"
Tele+,15139,"Remember Me, My Love"
Vice Versa Film,34529,"Remember Me, My Love"
Columbia Pictures Corporation,441,Boyz n the Hood
Columbia Pictures Corporation,441,La Bamba
New Visions Pictures,15117,La Bamba
Universal Pictures,33,The Four Seasons
Filmways Pictures,1138,Dressed to Kill
Cinema 77 Films,10317,Dressed to Kill
Walt Disney Pictures,2,The Adventures of Huck Finn
Columbia Pictures,5,Go
Sony Pictures,34,Friends with Money
Universal Pictures,33,The Andromeda Strain
Destination Films,769,Bats
MTM Cineteve,740,Nowhere in Africa
Bavaria Film,1704,Nowhere in Africa
Constantin Film Produktion,5755,Nowhere in Africa
Media Cooperation One,24212,Nowhere in Africa
[],[],Mooz-lum
HanWay Films,2395,Shame
UK Film Council,2452,Shame
Alliance Films,2514,Shame
See-Saw Films,7217,Shame
Film4,9349,Shame
Lipsync Productions,9987,Shame
Sony Pictures Classics,58,Layer Cake
Marv Films,5374,Layer Cake
[],[],The Work and the Glory II: American Zion
Scott Free Productions,1645,The East
Killer Films,1422,A Home at the End of the World
Hart-Sharp Entertainment,11351,A Home at the End of the World
Saturn Films,831,The Wrestler
Wild Bunch,856,The Wrestler
Protozoa Pictures,7503,The Wrestler
Top Rope,7504,The Wrestler
Filmfabriken Baltic Sea AB,4552,Aberdeen
Oscilloscope Laboratories,4748,The Messenger
T.H.E. Films,668,Tracker
Phoenix Wiley,7316,Tracker
Eden Films,18083,Tracker
Becker International,1915,Control
Claraflora,1916,Control
EM Media,1917,Control
NorthSee,1918,Control
"Weinstein Company, The",7289,Control
Orion Pictures,41,The Terminator
Pacific Western,1280,The Terminator
Hemdale Film,3952,The Terminator
Cinema 84,4764,The Terminator
Euro Film Funding,7745,The Terminator
WDR,46,"Good bye, Lenin!"
Arte,201,"Good bye, Lenin!"
X-Filme Creative Pool,1972,"Good bye, Lenin!"
BBC Films,288,The Damned United
Columbia Pictures Corporation,441,The Damned United
Screen Yorkshire,2690,The Damned United
Left Bank Pictures,5340,The Damned United
Screen Yorkshire Production Fund,11560,The Damned United
Hemdale Film Corporation,469,The Return of the Living Dead
Fox Films Ltd.,4763,The Return of the Living Dead
Cinema 84,4764,The Return of the Living Dead
Gramercy Pictures,37,Mallrats
Alphaville Films,11462,Mallrats
View Askew Productions,16934,Mallrats
Paramount Pictures,4,Grease
Robert Stigwood Organization (RSO),3978,Grease
Orion Pictures,41,Platoon
Hemdale Film Corporation,469,Platoon
Associated General Films,4377,Capricorn One
Incorporated Television Company (ITC),15980,Capricorn One
BIM Distribuzione,225,Fahrenheit 9/11
Fellowship Adventure Group,8734,Fahrenheit 9/11
Twentieth Century Fox Film Corporation,306,Butch Cassidy and the Sundance Kid
Campanile Productions,381,Butch Cassidy and the Sundance Kid
Newman-Foreman Productions,382,Butch Cassidy and the Sundance Kid
Walt Disney Productions,3166,Mary Poppins
Paramount Pictures,4,Ordinary People
Wildwood Enterprises,316,Ordinary People
United Artists,60,West Side Story
Seven Arts,8268,West Side Story
Mirisch Pictures,90571,West Side Story
New Regency Pictures,10104,Simply Irresistible
Taurus Film,20555,Simply Irresistible
Polar Entertainment Corporation,62072,Simply Irresistible
Orion Pictures,41,Caddyshack
Warner Bros.,6194,Caddyshack
[],[],The Brothers
MTV Films,746,The Wood
Blue Parrot Productions,361,The Usual Suspects
Bad Hat Harry Productions,9168,The Usual Suspects
New Line Cinema,12,A Nightmare on Elm Street 5: The Dream Child
Tapestry Films,870,National Lampoon’s Van Wilder
Artisan Entertainment,2188,National Lampoon’s Van Wilder
United Artists,60,Annie Hall
The Selznik Studio,62,Duel in the Sun
Vanguard Films,614,Duel in the Sun
Castle Rock Entertainment,97,Best in Show
AVCO Embassy Pictures,494,Escape from New York
Goldcrest Films International,500,Escape from New York
International Film Investors,502,Escape from New York
City Film,664,Escape from New York
Columbia Pictures,5,School Daze
40 Acres & A Mule Filmworks,4319,School Daze
Revolution Studios,497,Daddy Day Camp
TriStar Pictures,559,Daddy Day Camp
Golden Harvest Company,2521,Mr. Nice Guy
Castle Rock Entertainment,97,A Mighty Wind
Night Light Films,3344,Mystic Pizza
The Samuel Goldwyn Company,8888,Mystic Pizza
Paramount Pictures,4,Sliding Doors
Miramax Films,14,Sliding Doors
Intermedia Films,763,Sliding Doors
Mirage Enterprises,932,Sliding Doors
40 Acres & A Mule Filmworks,4319,Tales from the Hood
Savoy Pictures,11308,Tales from the Hood
Fox Searchlight Pictures,43,The Last King of Scotland
Cowboy Films,245,The Last King of Scotland
DNA Films,284,The Last King of Scotland
Scottish Screen,698,The Last King of Scotland
UK Film Council,2452,The Last King of Scotland
Filmfour,6705,The Last King of Scotland
Slate Films,20369,The Last King of Scotland
Tatfilm,20370,The Last King of Scotland
NALA Films,2088,Casa De Mi Padre
Gary Sanchez Productions,4740,Casa De Mi Padre
Lions Gate,6644,Casa De Mi Padre
